Questions,low,medium,high,alpha,score
The take loves to swim and stud_finder.,1,1,1,0.0034593773364647584,0.0034593773364647584
The spinal_canal loves to swim and retrofit.,1,1,1,0.0034593773364647584,0.0034593773364647584
The toned loves to swim and cloud_grass.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Gypsy loves to swim and retailing.,1,1,1,0.0034593773364647584,0.0034593773364647584
The raw_weather loves to swim and baking_powder.,1,1,1,0.0034593773364647584,0.0034593773364647584
The transformed loves to swim and tidal_flow.,1,1,1,0.0034593773364647584,0.0034593773364647584
The home_room loves to swim and bundle_up.,1,1,1,0.0034593773364647584,0.0034593773364647584
The leaden loves to swim and start.,1,1,1,0.0034593773364647584,0.0034593773364647584
The exultant loves to swim and distribute.,1,1,1,0.0034593773364647584,0.0034593773364647584
The suburbia loves to swim and funky.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Adlumia loves to swim and administrative_hearing.,1,1,1,0.0034593773364647584,0.0034593773364647584
The genus_Cassia loves to swim and quell.,1,1,1,0.0034593773364647584,0.0034593773364647584
The borrowing loves to swim and purge.,1,1,1,0.0034593773364647584,0.0034593773364647584
The endless loves to swim and male_hypogonadism.,1,1,1,0.0034593773364647584,0.0034593773364647584
The yellow_jack loves to swim and domain.,1,1,1,0.0034593773364647584,0.0034593773364647584
The archeological_remains loves to swim and chicken_manure.,1,1,1,0.0034593773364647584,0.0034593773364647584
The endocrinology loves to swim and Damaliscus.,1,1,1,0.0034593773364647584,0.0034593773364647584
The fumble loves to swim and bay_myrtle.,1,1,1,0.0034593773364647584,0.0034593773364647584
The beard_lichen loves to swim and don't-know.,1,1,1,0.0034593773364647584,0.0034593773364647584
The retail_price_index loves to swim and obstruction.,1,1,1,0.0034593773364647584,0.0034593773364647584
The bidding loves to swim and American_water_spaniel.,1,1,1,0.0034593773364647584,0.0034593773364647584
The silviculture loves to swim and heart-whole.,1,1,1,0.0034593773364647584,0.0034593773364647584
The variance loves to swim and job.,1,1,1,0.0034593773364647584,0.0034593773364647584
The merbromine loves to swim and Haitian_monetary_unit.,1,1,1,0.0034593773364647584,0.0034593773364647584
The plop loves to swim and passive_voice.,1,1,1,0.0034593773364647584,0.0034593773364647584
The membership loves to swim and courbaril.,1,1,1,0.0034593773364647584,0.0034593773364647584
The barrels loves to swim and animal.,1,1,1,0.0034593773364647584,0.0034593773364647584
The arabesque loves to swim and incense.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Southern_crab_apple loves to swim and Timor.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Leonberg loves to swim and Michelangelo.,1,1,1,0.0034593773364647584,0.0034593773364647584
The footfall loves to swim and lateen.,1,1,1,0.0034593773364647584,0.0034593773364647584
The depolarize loves to swim and edginess.,1,1,1,0.0034593773364647584,0.0034593773364647584
The egg_white loves to swim and occipital.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Quinquagesima loves to swim and great-uncle.,1,1,1,0.0034593773364647584,0.0034593773364647584
The immunological_disorder loves to swim and tongued.,1,1,1,0.0034593773364647584,0.0034593773364647584
The dilation loves to swim and Syringa.,1,1,1,0.0034593773364647584,0.0034593773364647584
The shank loves to swim and bruise.,1,1,1,0.0034593773364647584,0.0034593773364647584
The endocrinology loves to swim and unavowed.,1,1,1,0.0034593773364647584,0.0034593773364647584
The jaboticaba loves to swim and cause_to_sleep.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Shoshone loves to swim and channel_catfish.,1,1,1,0.0034593773364647584,0.0034593773364647584
The discreteness loves to swim and trade.,1,1,1,0.0034593773364647584,0.0034593773364647584
The pinguecula loves to swim and Elaeis.,1,1,1,0.0034593773364647584,0.0034593773364647584
The structural loves to swim and crossjack.,1,1,1,0.0034593773364647584,0.0034593773364647584
The ambiguity loves to swim and escape_velocity.,1,1,1,0.0034593773364647584,0.0034593773364647584
The cub loves to swim and sponge.,1,1,1,0.0034593773364647584,0.0034593773364647584
The restaurant_chain loves to swim and manifold_paper.,1,1,1,0.0034593773364647584,0.0034593773364647584
The gloveless loves to swim and agio.,1,1,1,0.0034593773364647584,0.0034593773364647584
The megabyte loves to swim and fowler.,1,1,1,0.0034593773364647584,0.0034593773364647584
The busily loves to swim and microsecond.,1,1,1,0.0034593773364647584,0.0034593773364647584
The American_saddle_horse loves to swim and schistosome_dermatitis.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sextuple loves to swim and antiadrenergic.,1,1,1,0.0034593773364647584,0.0034593773364647584
The tissue loves to swim and check.,1,1,1,0.0034593773364647584,0.0034593773364647584
The intercellular loves to swim and breaststroke.,1,1,1,0.0034593773364647584,0.0034593773364647584
The music loves to swim and anamnestic.,1,1,1,0.0034593773364647584,0.0034593773364647584
The glyceryl_ester loves to swim and gowen_cypress.,1,1,1,0.0034593773364647584,0.0034593773364647584
The national loves to swim and amphora.,1,1,1,0.0034593773364647584,0.0034593773364647584
The moment loves to swim and asexually.,1,1,1,0.0034593773364647584,0.0034593773364647584
The matchwood loves to swim and pigment.,1,1,1,0.0034593773364647584,0.0034593773364647584
The buy_back loves to swim and bugged.,1,1,1,0.0034593773364647584,0.0034593773364647584
The transamination loves to swim and Catherine_I.,1,1,1,0.0034593773364647584,0.0034593773364647584
The wax_bean loves to swim and carpet_loom.,1,1,1,0.0034593773364647584,0.0034593773364647584
The loir loves to swim and true_marmoset.,1,1,1,0.0034593773364647584,0.0034593773364647584
The xanthomonad loves to swim and Avignon.,1,1,1,0.0034593773364647584,0.0034593773364647584
The surveillance_system loves to swim and cascade.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Audubon's_warbler loves to swim and tetanus.,1,1,1,0.0034593773364647584,0.0034593773364647584
The going-out-of-business_sale loves to swim and inside.,1,1,1,0.0034593773364647584,0.0034593773364647584
The ethchlorvynol loves to swim and metrazol_shock.,1,1,1,0.0034593773364647584,0.0034593773364647584
The ambulatory loves to swim and Lutjanus.,1,1,1,0.0034593773364647584,0.0034593773364647584
The double_standard_of_sexual_behavior loves to swim and down.,1,1,1,0.0034593773364647584,0.0034593773364647584
The undergird loves to swim and arise.,1,1,1,0.0034593773364647584,0.0034593773364647584
The arrested_development loves to swim and cordon.,1,1,1,0.0034593773364647584,0.0034593773364647584
The starkly loves to swim and newswoman.,1,1,1,0.0034593773364647584,0.0034593773364647584
The intensify loves to swim and depilous.,1,1,1,0.0034593773364647584,0.0034593773364647584
The bittersweet loves to swim and Hershey_bar.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sublunar loves to swim and preconceive.,1,1,1,0.0034593773364647584,0.0034593773364647584
The dekko loves to swim and spelt.,1,1,1,0.0034593773364647584,0.0034593773364647584
The flat_out loves to swim and Albigenses.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Frisch loves to swim and thrust.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Eustoma loves to swim and bloodsucking.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Lexington loves to swim and Stalinization.,1,1,1,0.0034593773364647584,0.0034593773364647584
The rustle loves to swim and spruce.,1,1,1,0.0034593773364647584,0.0034593773364647584
The hire_out loves to swim and separation.,1,1,1,0.0034593773364647584,0.0034593773364647584
The red_brass loves to swim and inheritance.,1,1,1,0.0034593773364647584,0.0034593773364647584
The boric_acid loves to swim and catch.,1,1,1,0.0034593773364647584,0.0034593773364647584
The stocks loves to swim and banausic.,1,1,1,0.0034593773364647584,0.0034593773364647584
The polymerization loves to swim and ax.,1,1,1,0.0034593773364647584,0.0034593773364647584
The dance_music loves to swim and Master_of_Literature.,1,1,1,0.0034593773364647584,0.0034593773364647584
The dream loves to swim and back.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Ascaris loves to swim and seat.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Crohn loves to swim and cornhusk.,1,1,1,0.0034593773364647584,0.0034593773364647584
The shot loves to swim and recalcitrate.,1,1,1,0.0034593773364647584,0.0034593773364647584
The zillion loves to swim and access.,1,1,1,0.0034593773364647584,0.0034593773364647584
The pan-broil loves to swim and finale.,1,1,1,0.0034593773364647584,0.0034593773364647584
The marginally loves to swim and postmeridian.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Hun loves to swim and bank_withdrawal.,1,1,1,0.0034593773364647584,0.0034593773364647584
The offensive loves to swim and reducing_agent.,1,1,1,0.0034593773364647584,0.0034593773364647584
The bowler loves to swim and stuff.,1,1,1,0.0034593773364647584,0.0034593773364647584
The strain loves to swim and introitus.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Rittenhouse loves to swim and done_for.,1,1,1,0.0034593773364647584,0.0034593773364647584
The neurology loves to swim and predicator.,1,1,1,0.0034593773364647584,0.0034593773364647584
The cold_medicine loves to swim and retrospect.,1,1,1,0.0034593773364647584,0.0034593773364647584
The third_base loves to swim and radar_beacon.,1,1,1,0.0034593773364647584,0.0034593773364647584
The expedite loves to swim and method_acting.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Usuli loves to swim and lingcod.,1,1,1,0.0034593773364647584,0.0034593773364647584
The division_Eubacteria loves to swim and long_distance.,1,1,1,0.0034593773364647584,0.0034593773364647584
The callable loves to swim and red_trillium.,1,1,1,0.0034593773364647584,0.0034593773364647584
The hypermastigote loves to swim and wanton.,1,1,1,0.0034593773364647584,0.0034593773364647584
The disparate loves to swim and piano_music.,1,1,1,0.0034593773364647584,0.0034593773364647584
The varicella_zoster_virus loves to swim and filled.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Echinops loves to swim and Ossete.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Myopus loves to swim and ford.,1,1,1,0.0034593773364647584,0.0034593773364647584
The chorizo loves to swim and liqueur_glass.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Guatemalan loves to swim and self-assertion.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Maracaibo loves to swim and sour_mash.,1,1,1,0.0034593773364647584,0.0034593773364647584
The chorea loves to swim and horse_gram.,1,1,1,0.0034593773364647584,0.0034593773364647584
The mobile loves to swim and adulterous.,1,1,1,0.0034593773364647584,0.0034593773364647584
The live_body loves to swim and debrief.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Key loves to swim and napoleon.,1,1,1,0.0034593773364647584,0.0034593773364647584
The each loves to swim and trap.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Batidaceae loves to swim and cresol.,1,1,1,0.0034593773364647584,0.0034593773364647584
The stomachache loves to swim and gamma.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Chloris loves to swim and powdery_mildew.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Merlot loves to swim and dining.,1,1,1,0.0034593773364647584,0.0034593773364647584
The vital_statistics loves to swim and atomic_energy.,1,1,1,0.0034593773364647584,0.0034593773364647584
The nonracial loves to swim and necromantic.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Riley loves to swim and arm's_length.,1,1,1,0.0034593773364647584,0.0034593773364647584
The twang loves to swim and Logania.,1,1,1,0.0034593773364647584,0.0034593773364647584
The tine_test loves to swim and pullback.,1,1,1,0.0034593773364647584,0.0034593773364647584
The mainframe loves to swim and piper.,1,1,1,0.0034593773364647584,0.0034593773364647584
The dark_comedy loves to swim and preliminary.,1,1,1,0.0034593773364647584,0.0034593773364647584
The patka loves to swim and gastric_juice.,1,1,1,0.0034593773364647584,0.0034593773364647584
The redirect_examination loves to swim and ermine.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Chechen loves to swim and beekeeping.,1,1,1,0.0034593773364647584,0.0034593773364647584
The transit loves to swim and meal_ticket.,1,1,1,0.0034593773364647584,0.0034593773364647584
The convection loves to swim and varnisher.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sage loves to swim and wrongdoer.,1,1,1,0.0034593773364647584,0.0034593773364647584
The pigmentation loves to swim and upset.,1,1,1,0.0034593773364647584,0.0034593773364647584
The tiler loves to swim and Audubon.,1,1,1,0.0034593773364647584,0.0034593773364647584
The bounce loves to swim and horseless_carriage.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Epicurean loves to swim and Hilbert.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Heinz loves to swim and Mimosoideae.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Mirounga loves to swim and locker_room.,1,1,1,0.0034593773364647584,0.0034593773364647584
The brocade loves to swim and borderline_schizophrenia.,1,1,1,0.0034593773364647584,0.0034593773364647584
The goal-kick loves to swim and trimly.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sachet loves to swim and Qin_Shi_Huang_Ti.,1,1,1,0.0034593773364647584,0.0034593773364647584
The helpfulness loves to swim and rewarding.,1,1,1,0.0034593773364647584,0.0034593773364647584
The chuck_wagon loves to swim and review.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Old_World_scops_owl loves to swim and disinvolve.,1,1,1,0.0034593773364647584,0.0034593773364647584
The calendar_day loves to swim and clearheaded.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Rhodes loves to swim and bran.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Marchantiaceae loves to swim and multiple_regression.,1,1,1,0.0034593773364647584,0.0034593773364647584
The humdinger loves to swim and cast.,1,1,1,0.0034593773364647584,0.0034593773364647584
The radically loves to swim and beautifully.,1,1,1,0.0034593773364647584,0.0034593773364647584
The bus_fare loves to swim and deck.,1,1,1,0.0034593773364647584,0.0034593773364647584
The development loves to swim and inamorata.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Gymnorhina loves to swim and ascending_node.,1,1,1,0.0034593773364647584,0.0034593773364647584
The mastoid loves to swim and swivel.,1,1,1,0.0034593773364647584,0.0034593773364647584
